"Chinese","English","Audio 1","Audio 2","Raw Text"
"你这次没做对。","You didn’t do it right this time.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E8%BF%99%E6%AC%A1%E6%B2%A1%E5%81%9A%E5%AF%B9-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E8%BF%99%E6%AC%A1%E6%B2%A1%E5%81%9A%E5%AF%B9-%E5%A5%B3.mp3","你这次没做对。
You didn’t do it right this time.

1. this time

‎

‎

    


Characters: 次


这
"
"那次约会，我们吵架了。","On that date, we argued.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E9%82%A3%E6%AC%A1%E7%BA%A6%E4%BC%9A%EF%BC%8C%E6%88%91%E4%BB%AC%E5%90%B5%E6%9E%B6%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E9%82%A3%E6%AC%A1%E7%BA%A6%E4%BC%9A%EF%BC%8C%E6%88%91%E4%BB%AC%E5%90%B5%E6%9E%B6%E4%BA%86-%E5%A5%B3.mp3","那次约会，我们吵架了。
On that date, we argued.

1. that time

‎

吵架 chǎojià - to argue noisily

‎

    


Characters: 次


那
"
"这是一次重要的约会。","This is an important date.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%BF%99%E6%98%AF%E4%B8%80%E6%AC%A1%E9%87%8D%E8%A6%81%E7%9A%84%E7%BA%A6%E4%BC%9A-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%BF%99%E6%98%AF%E4%B8%80%E6%AC%A1%E9%87%8D%E8%A6%81%E7%9A%84%E7%BA%A6%E4%BC%9A-%E5%A5%B3.mp3","这是一次重要的约会。
This is an important date.

1. one time

‎

‎

    


Characters: 次


一（PROP）
"
"有一次，他还救了一个小女孩儿。","Once, he even saved a little girl.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%9C%89%E4%B8%80%E6%AC%A1%EF%BC%8C%E4%BB%96%E8%BF%98%E6%95%91%E4%BA%86%E4%B8%80%E4%B8%AA%E5%B0%8F%E5%A5%B3%E5%AD%A9%E5%84%BF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%9C%89%E4%B8%80%E6%AC%A1%EF%BC%8C%E4%BB%96%E8%BF%98%E6%95%91%E4%BA%86%E4%B8%80%E4%B8%AA%E5%B0%8F%E5%A5%B3%E5%AD%A9%E5%84%BF-%E5%A5%B3.mp3","有一次，他还救了一个小女孩儿。
Once, he even saved a little girl.

1. one time

‎

‎







Characters: 次


一（PROP）
"
"你上次聚会没有带女朋友。","You didn’t bring your girlfriend to the last gathering.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E4%B8%8A%E6%AC%A1%E8%81%9A%E4%BC%9A%E6%B2%A1%E6%9C%89%E5%B8%A6%E5%A5%B3%E6%9C%8B%E5%8F%8B-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E4%B8%8A%E6%AC%A1%E8%81%9A%E4%BC%9A%E6%B2%A1%E6%9C%89%E5%B8%A6%E5%A5%B3%E6%9C%8B%E5%8F%8B-%E5%A5%B3.mp3","你上次聚会没有带女朋友。
You didn’t bring your girlfriend to the last gathering.

1. last time

‎

聚会 jùhuì - party, get together

‎

    


Characters: 次


上
"
"下次带你的女朋友一起去唱歌。","Next time, bring your girlfriend to go sing together.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%B8%8B%E6%AC%A1%E5%B8%A6%E4%BD%A0%E7%9A%84%E5%A5%B3%E6%9C%8B%E5%8F%8B%E4%B8%80%E8%B5%B7%E5%8E%BB%E5%94%B1%E6%AD%8C-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%B8%8B%E6%AC%A1%E5%B8%A6%E4%BD%A0%E7%9A%84%E5%A5%B3%E6%9C%8B%E5%8F%8B%E4%B8%80%E8%B5%B7%E5%8E%BB%E5%94%B1%E6%AD%8C-%E5%A5%B3.mp3","下次带你的女朋友一起去唱歌。
Next time, bring your girlfriend to go sing together.

1. next time

‎

‎

    


Characters: 次


下
"
"今天很高兴认识你，我们下次见。","It’s very nice to meet you today; see you next time.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BB%8A%E5%A4%A9%E5%BE%88%E9%AB%98%E5%85%B4%E8%AE%A4%E8%AF%86%E4%BD%A0%EF%BC%8C%E6%88%91%E4%BB%AC%E4%B8%8B%E6%AC%A1%E8%A7%81-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BB%8A%E5%A4%A9%E5%BE%88%E9%AB%98%E5%85%B4%E8%AE%A4%E8%AF%86%E4%BD%A0%EF%BC%8C%E6%88%91%E4%BB%AC%E4%B8%8B%E6%AC%A1%E8%A7%81-%E5%A5%B3.mp3","今天很高兴认识你，我们下次见。
It’s very nice to meet you today; see you next time.

1. see you next time

‎

‎

    


Characters: 次


见


下
"
"你去年出国几次？","How many times did you go abroad last year?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E5%8E%BB%E5%B9%B4%E5%87%BA%E5%9B%BD%E5%87%A0%E6%AC%A1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E5%8E%BB%E5%B9%B4%E5%87%BA%E5%9B%BD%E5%87%A0%E6%AC%A1-%E5%A5%B3.mp3","你去年出国几次？
How many times did you go abroad last year?

1. a few times

‎

‎

    


Characters: 次


几
"
"他每次买单都是给现金。","He always pays in cash.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BB%96%E6%AF%8F%E6%AC%A1%E4%B9%B0%E5%8D%95%E9%83%BD%E6%98%AF%E7%BB%99%E7%8E%B0%E9%87%91-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BB%96%E6%AF%8F%E6%AC%A1%E4%B9%B0%E5%8D%95%E9%83%BD%E6%98%AF%E7%BB%99%E7%8E%B0%E9%87%91-%E5%A5%B3.mp3","他每次买单都是给现金。
He always pays in cash.

1. every time

‎

‎

    


Characters: 次


每
"
"因为他聪明有办法，所以每次别的小孩儿有什么问题，都要让他帮忙解决。","Because he is smart and resourceful, whenever other kids have a problem, they ask him to help solve it.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E5%9B%A0%E4%B8%BA%E4%BB%96%E8%81%AA%E6%98%8E%E6%9C%89%E5%8A%9E%E6%B3%95%EF%BC%8C%E6%89%80%E4%BB%A5%E6%AF%8F%E6%AC%A1%E5%88%AB%E7%9A%84%E5%B0%8F%E5%AD%A9%E5%84%BF%E6%9C%89%E4%BB%80%E4%B9%88%E9%97%AE%E9%A2%98-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E5%9B%A0%E4%B8%BA%E4%BB%96%E8%81%AA%E6%98%8E%E6%9C%89%E5%8A%9E%E6%B3%95%EF%BC%8C%E6%89%80%E4%BB%A5%E6%AF%8F%E6%AC%A1%E5%88%AB%E7%9A%84%E5%B0%8F%E5%AD%A9%E5%84%BF%E6%9C%89%E4%BB%80%E4%B9%88%E9%97%AE%E9%A2%98-%E5%A5%B3.mp3","因为他聪明有办法，所以每次别的小孩儿有什么问题，都要让他帮忙解决。
Because he is smart and resourceful, whenever other kids have a problem, they ask him to help solve it.

1. every time

‎

聪明 cōngmíng - clever; smart

‎

    


Characters: 次


每
"
"他喜欢唱歌。","He likes singing.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BB%96%E5%96%9C%E6%AC%A2%E5%94%B1%E6%AD%8C-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BB%96%E5%96%9C%E6%AC%A2%E5%94%B1%E6%AD%8C-%E5%A5%B3.mp3","他喜欢唱歌。
He likes singing.

1. to like, to enjoy

‎

‎

    


Characters: 喜


欢
"
"她很听话，每个人都特别喜欢她。","She is very obedient; everyone likes her very much.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E5%A5%B9%E5%BE%88%E5%90%AC%E8%AF%9D%EF%BC%8C%E6%AF%8F%E4%B8%AA%E4%BA%BA%E9%83%BD%E7%89%B9%E5%88%AB%E5%96%9C%E6%AC%A2%E5%A5%B9-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E5%A5%B9%E5%BE%88%E5%90%AC%E8%AF%9D%EF%BC%8C%E6%AF%8F%E4%B8%AA%E4%BA%BA%E9%83%BD%E7%89%B9%E5%88%AB%E5%96%9C%E6%AC%A2%E5%A5%B9-%E5%A5%B3.mp3","她很听话，每个人都特别喜欢她。
She is very obedient; everyone likes her very much.

1. to like, to enjoy

‎

‎

    


Characters: 喜


欢
"
"花仙子们都很喜欢这个家里的小宝宝。","The flower fairies all like the baby in this house very much.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%8A%B1%E4%BB%99%E5%AD%90%E4%BB%AC%E9%83%BD%E5%BE%88%E5%96%9C%E6%AC%A2%E8%BF%99%E4%B8%AA%E5%AE%B6%E9%87%8C%E7%9A%84%E5%B0%8F%E5%AE%9D%E5%AE%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%8A%B1%E4%BB%99%E5%AD%90%E4%BB%AC%E9%83%BD%E5%BE%88%E5%96%9C%E6%AC%A2%E8%BF%99%E4%B8%AA%E5%AE%B6%E9%87%8C%E7%9A%84%E5%B0%8F%E5%AE%9D%E5%AE%9D-%E5%A5%B3.mp3","花仙子们都很喜欢这个家里的小宝宝。
The flower fairies all like the baby in this house very much.

1. to like, to enjoy

‎

花仙子 huāxiānzi - flower faery

‎

    


Characters: 喜


欢
"
"不好意思，我忘了告诉你！","Sorry, I forgot to tell you!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D%EF%BC%8C%E6%88%91%E5%BF%98%E4%BA%86%E5%91%8A%E8%AF%89%E4%BD%A0-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D%EF%BC%8C%E6%88%91%E5%BF%98%E4%BA%86%E5%91%8A%E8%AF%89%E4%BD%A0-%E5%A5%B3.mp3","不好意思，我忘了告诉你！
Sorry, I forgot to tell you!

1. to forget

‎

‎

    


Characters: 忘
"
"我忘记了他的名字, 我希望他不要介意！","I forgot his name; I hope he doesn’t mind!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E5%BF%98%E8%AE%B0%E4%BA%86%E4%BB%96%E7%9A%84%E5%90%8D%E5%AD%97%2C%20%E6%88%91%E5%B8%8C%E6%9C%9B%E4%BB%96%E4%B8%8D%E8%A6%81%E4%BB%8B%E6%84%8F-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E5%BF%98%E8%AE%B0%E4%BA%86%E4%BB%96%E7%9A%84%E5%90%8D%E5%AD%97%2C%20%E6%88%91%E5%B8%8C%E6%9C%9B%E4%BB%96%E4%B8%8D%E8%A6%81%E4%BB%8B%E6%84%8F-%E5%A5%B3.mp3","我忘记了他的名字, 我希望他不要介意！
I forgot his name; I hope he doesn’t mind!

1. to forget

‎

希望 xīwàng - to hope; wish for; to desire

‎

    


Characters: 记


忘
"
"你在忙什么？","What are you busy with?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E5%9C%A8%E5%BF%99%E4%BB%80%E4%B9%88-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E5%9C%A8%E5%BF%99%E4%BB%80%E4%B9%88-%E5%A5%B3.mp3","你在忙什么？
What are you busy with?

1. to be busy with

‎

‎

    


Characters: 忙
"
"我最近简直太忙了！","I’ve been extremely busy recently!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E6%9C%80%E8%BF%91%E7%AE%80%E7%9B%B4%E5%A4%AA%E5%BF%99%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E6%9C%80%E8%BF%91%E7%AE%80%E7%9B%B4%E5%A4%AA%E5%BF%99%E4%BA%86-%E5%A5%B3.mp3","我最近简直太忙了！
I’ve been extremely busy recently!

2. busy

‎

简直 jiǎnzhí - simply (adv.)

‎

    


Characters: 忙
"
"我需要你的帮忙。","I need your help.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E9%9C%80%E8%A6%81%E4%BD%A0%E7%9A%84%E5%B8%AE%E5%BF%99-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E9%9C%80%E8%A6%81%E4%BD%A0%E7%9A%84%E5%B8%AE%E5%BF%99-%E5%A5%B3.mp3","我需要你的帮忙。
I need your help.

1. help

‎

需要 xūyào - to need

‎

    


Characters: 忙


帮
"
"我攒了几万块钱。","I’ve saved tens of thousands of yuan.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E6%94%92%E4%BA%86%E5%87%A0%E4%B8%87%E5%9D%97%E9%92%B1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E6%88%91%E6%94%92%E4%BA%86%E5%87%A0%E4%B8%87%E5%9D%97%E9%92%B1-%E5%A5%B3.mp3","我攒了几万块钱。
I’ve saved tens of thousands of yuan.

1. 10,000

‎

攒 zǎn - to save up

‎

    


Characters: 万
"
"你的公司在什么地方？","","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E7%9A%84%E5%85%AC%E5%8F%B8%E5%9C%A8%E4%BB%80%E4%B9%88%E5%9C%B0%E6%96%B9-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E7%9A%84%E5%85%AC%E5%8F%B8%E5%9C%A8%E4%BB%80%E4%B9%88%E5%9C%B0%E6%96%B9-%E5%A5%B3.mp3","你的公司在什么地方?
Where is your company located?

1. place, a place

‎

‎

    


Characters: 方


地
"
"这个地方只有一个花园和一个房子。","This place only has one garden and one house.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%BF%99%E4%B8%AA%E5%9C%B0%E6%96%B9%E5%8F%AA%E6%9C%89%E4%B8%80%E4%B8%AA%E8%8A%B1%E5%9B%AD%E5%92%8C%E4%B8%80%E4%B8%AA%E6%88%BF%E5%AD%90-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%BF%99%E4%B8%AA%E5%9C%B0%E6%96%B9%E5%8F%AA%E6%9C%89%E4%B8%80%E4%B8%AA%E8%8A%B1%E5%9B%AD%E5%92%8C%E4%B8%80%E4%B8%AA%E6%88%BF%E5%AD%90-%E5%A5%B3.mp3","这个地方只有一个花园和一个房子。
This place only has one garden and one house.

1. place, a place

‎

房子 fángzi - house

‎

    


Characters: 方


地
"
"这儿说话不方便。","It’s not convenient to talk here.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%BF%99%E5%84%BF%E8%AF%B4%E8%AF%9D%E4%B8%8D%E6%96%B9%E4%BE%BF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E8%BF%99%E5%84%BF%E8%AF%B4%E8%AF%9D%E4%B8%8D%E6%96%B9%E4%BE%BF-%E5%A5%B3.mp3","这儿说话不方便。
It’s not convenient to talk here.

1. convenient

‎

‎

    


Characters: 方


便
"
"微信让生活变得很方便。","WeChat makes life very convenient.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E5%BE%AE%E4%BF%A1%E8%AE%A9%E7%94%9F%E6%B4%BB%E5%8F%98%E5%BE%97%E5%BE%88%E6%96%B9%E4%BE%BF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E5%BE%AE%E4%BF%A1%E8%AE%A9%E7%94%9F%E6%B4%BB%E5%8F%98%E5%BE%97%E5%BE%88%E6%96%B9%E4%BE%BF-%E5%A5%B3.mp3","微信让生活变得很方便。
WeChat makes life very convenient.

1. convenient

‎

微信 wēixìn - WeChat

‎

    


Characters: 方


便
"
"你有什么好的学习方法？","Do you have any good study methods?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E6%9C%89%E4%BB%80%E4%B9%88%E5%A5%BD%E7%9A%84%E5%AD%A6%E4%B9%A0%E6%96%B9%E6%B3%95-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL35-%E4%BD%A0%E6%9C%89%E4%BB%80%E4%B9%88%E5%A5%BD%E7%9A%84%E5%AD%A6%E4%B9%A0%E6%96%B9%E6%B3%95-%E5%A5%B3.mp3","你有什么好的学习方法？
Do you have any good study methods?

1. method

‎

‎

    


Characters: 方


法
"
