Chinese,English,Audio 1,Audio 2,Raw Text
今天早上七点就醒了。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%8A%E5%A4%A9%E6%97%A9%E4%B8%8A%E4%B8%83%E7%82%B9%E5%B0%B1%E9%86%92-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%8A%E5%A4%A9%E6%97%A9%E4%B8%8A%E4%B8%83%E7%82%B9%E5%B0%B1%E9%86%92-%E7%94%B7.mp3,"今天早上七点就醒了。
Review Flashcards
Characters: 醒"
妈妈提醒我明天可能要下雨，叫我出门把伞带上。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%A6%88%E5%A6%88%E6%8F%90%E9%86%92%E6%88%91%E6%98%8E%E5%A4%A9%E5%8F%AF%E8%83%BD%E8%A6%81%E4%B8%8B%E9%9B%A8-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%A6%88%E5%A6%88%E6%8F%90%E9%86%92%E6%88%91%E6%98%8E%E5%A4%A9%E5%8F%AF%E8%83%BD%E8%A6%81%E4%B8%8B%E9%9B%A8-%E7%94%B7.mp3,"妈妈提醒我明天可能要下雨，叫我出门把伞带上。
Review Flashcards
伞 sǎn - umbrella
Characters: 醒 https://traverse.link/Mandarin_Blueprint/提"
宝宝醒来以后哭着找妈妈。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%AE%9D%E5%AE%9D%E9%86%92%E6%9D%A5%E4%BB%A5%E5%90%8E%E5%93%AD%E7%9D%80%E6%89%BE%E5%A6%88%E5%A6%88-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%AE%9D%E5%AE%9D%E9%86%92%E6%9D%A5%E4%BB%A5%E5%90%8E%E5%93%AD%E7%9D%80%E6%89%BE%E5%A6%88%E5%A6%88-%E7%94%B7.mp3,"宝宝醒来以后哭着找妈妈。
Review Flashcards
Characters: 醒 https://traverse.link/Mandarin_Blueprint/来"
我昨晚喝酒喝多了，等我今天清醒过来，发现钱包不见了。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E6%98%A8%E6%99%9A%E5%96%9D%E9%85%92%E5%96%9D%E5%A4%9A%E4%BA%86%EF%BC%8C%E7%AD%89%E6%88%91%E4%BB%8A%E5%A4%A9%E6%B8%85%E9%86%92%E8%BF%87%E6%9D%A5-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E6%98%A8%E6%99%9A%E5%96%9D%E9%85%92%E5%96%9D%E5%A4%9A%E4%BA%86%EF%BC%8C%E7%AD%89%E6%88%91%E4%BB%8A%E5%A4%A9%E6%B8%85%E9%86%92%E8%BF%87%E6%9D%A5-%E7%94%B7.mp3,"我昨晚喝酒喝多了，等我今天清醒过来，发现钱包不见了。
Review Flashcards
喝 hē - to drink
Characters: 醒 https://traverse.link/Mandarin_Blueprint/清"
我没喝酒，我很清醒。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E6%B2%A1%E5%96%9D%E9%85%92%EF%BC%8C%E6%88%91%E5%BE%88%E6%B8%85%E9%86%92-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E6%B2%A1%E5%96%9D%E9%85%92%EF%BC%8C%E6%88%91%E5%BE%88%E6%B8%85%E9%86%92-%E7%94%B7.mp3,"我没喝酒，我很清醒。
Review Flashcards
Characters: 醒 清"
睡醒以后给我打电话！,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%9D%A1%E9%86%92%E4%BB%A5%E5%90%8E%E7%BB%99%E6%88%91%E6%89%93%E7%94%B5%E8%AF%9D-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%9D%A1%E9%86%92%E4%BB%A5%E5%90%8E%E7%BB%99%E6%88%91%E6%89%93%E7%94%B5%E8%AF%9D-%E7%94%B7.mp3,"睡醒以后给我打电话！
Review Flashcards
Characters: https://traverse.link/Mandarin_Blueprint/睡 醒"
特别感谢你的帮忙。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%89%B9%E5%88%AB%E6%84%9F%E8%B0%A2%E4%BD%A0%E7%9A%84%E5%B8%AE%E5%BF%99-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%89%B9%E5%88%AB%E6%84%9F%E8%B0%A2%E4%BD%A0%E7%9A%84%E5%B8%AE%E5%BF%99-%E5%A5%B3.mp3,"特别感谢你的帮忙。
Review Flashcards
用法 1 - thanks
Characters: https://traverse.link/Mandarin_Blueprint/感 https://traverse.link/Mandarin_Blueprint/谢"
为了感谢你的到来，我们为你准备了特别的晚饭。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%BA%E4%BA%86%E6%84%9F%E8%B0%A2%E4%BD%A0%E7%9A%84%E5%88%B0%E6%9D%A5%EF%BC%8C%E6%88%91%E4%BB%AC%E4%B8%BA%E4%BD%A0%E5%87%86%E5%A4%87%E4%BA%86%E7%89%B9%E5%88%AB%E7%9A%84%E6%99%9A%E9%A5%AD-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%BA%E4%BA%86%E6%84%9F%E8%B0%A2%E4%BD%A0%E7%9A%84%E5%88%B0%E6%9D%A5%EF%BC%8C%E6%88%91%E4%BB%AC%E4%B8%BA%E4%BD%A0%E5%87%86%E5%A4%87%E4%BA%86%E7%89%B9%E5%88%AB%E7%9A%84%E6%99%9A%E9%A5%AD-%E5%A5%B3.mp3,"为了感谢你的到来，我们为你准备了特别的晚饭。
Review Flashcards
用法 1 - thanks
Characters: 感 谢"
感谢可以让人和人更好地在一起。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%84%9F%E8%B0%A2%E5%8F%AF%E4%BB%A5%E8%AE%A9%E4%BA%BA%E5%92%8C%E4%BA%BA%E6%9B%B4%E5%A5%BD%E5%9C%B0%E5%9C%A8%E4%B8%80%E8%B5%B7-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%84%9F%E8%B0%A2%E5%8F%AF%E4%BB%A5%E8%AE%A9%E4%BA%BA%E5%92%8C%E4%BA%BA%E6%9B%B4%E5%A5%BD%E5%9C%B0%E5%9C%A8%E4%B8%80%E8%B5%B7-%E5%A5%B3.mp3,"感谢可以让人和人更好地在一起。
Review Flashcards
用法 2 - thanks（noun）
Characters: 感 谢"
想要做一个有礼貌的人，要先学会感谢。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%83%B3%E8%A6%81%E5%81%9A%E4%B8%80%E4%B8%AA%E6%9C%89%E7%A4%BC%E8%B2%8C%E7%9A%84%E4%BA%BA%EF%BC%8C%E8%A6%81%E5%85%88%E5%AD%A6%E4%BC%9A%E6%84%9F%E8%B0%A2-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%83%B3%E8%A6%81%E5%81%9A%E4%B8%80%E4%B8%AA%E6%9C%89%E7%A4%BC%E8%B2%8C%E7%9A%84%E4%BA%BA%EF%BC%8C%E8%A6%81%E5%85%88%E5%AD%A6%E4%BC%9A%E6%84%9F%E8%B0%A2-%E5%A5%B3.mp3,"想要做一个有礼貌的人，要先学会感谢。
Review Flashcards
用法 2 - thanks（noun）
Characters: 感 谢"
要想减肥，首先要少吃东西，然后要多运动。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%A6%81%E6%83%B3%E5%87%8F%E8%82%A5%EF%BC%8C%E9%A6%96%E5%85%88%E8%A6%81%E5%B0%91%E5%90%83%E4%B8%9C%E8%A5%BF%EF%BC%8C%E7%84%B6%E5%90%8E%E8%A6%81%E5%A4%9A%E8%BF%90%E5%8A%A8-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%A6%81%E6%83%B3%E5%87%8F%E8%82%A5%EF%BC%8C%E9%A6%96%E5%85%88%E8%A6%81%E5%B0%91%E5%90%83%E4%B8%9C%E8%A5%BF%EF%BC%8C%E7%84%B6%E5%90%8E%E8%A6%81%E5%A4%9A%E8%BF%90%E5%8A%A8-%E5%A5%B3.mp3,"要想减肥，首先要少吃东西，然后要多运动。
Review Flashcards
用法 1 - before all others, first (adv)
Characters: https://traverse.link/Mandarin_Blueprint/先 https://traverse.link/Mandarin_Blueprint/首"
想要写好小说，首先要多看书。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%83%B3%E8%A6%81%E5%86%99%E5%A5%BD%E5%B0%8F%E8%AF%B4%EF%BC%8C%E9%A6%96%E5%85%88%E8%A6%81%E5%A4%9A%E7%9C%8B%E4%B9%A6-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%83%B3%E8%A6%81%E5%86%99%E5%A5%BD%E5%B0%8F%E8%AF%B4%EF%BC%8C%E9%A6%96%E5%85%88%E8%A6%81%E5%A4%9A%E7%9C%8B%E4%B9%A6-%E5%A5%B3.mp3,"想要写好小说，首先要多看书。
Review Flashcards
用法 1 - before all others, first (adv)
Characters: https://traverse.link/Mandarin_Blueprint/先 https://traverse.link/Mandarin_Blueprint/首"
广州不是中国的首都城市。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%B9%BF%E5%B7%9E%E4%B8%8D%E6%98%AF%E4%B8%AD%E5%9B%BD%E7%9A%84%E9%A6%96%E9%83%BD%E5%9F%8E%E5%B8%82-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%B9%BF%E5%B7%9E%E4%B8%8D%E6%98%AF%E4%B8%AD%E5%9B%BD%E7%9A%84%E9%A6%96%E9%83%BD%E5%9F%8E%E5%B8%82-%E5%A5%B3.mp3,"广州不是中国的首都城市。
Review Flashcards
用法 1 - capital of (a country)
Characters: https://traverse.link/Mandarin_Blueprint/都 首"
他的日记里写了很多他在首都的生活。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E7%9A%84%E6%97%A5%E8%AE%B0%E9%87%8C%E5%86%99%E4%BA%86%E5%BE%88%E5%A4%9A%E4%BB%96%E5%9C%A8%E9%A6%96%E9%83%BD%E7%9A%84%E7%94%9F%E6%B4%BB-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E7%9A%84%E6%97%A5%E8%AE%B0%E9%87%8C%E5%86%99%E4%BA%86%E5%BE%88%E5%A4%9A%E4%BB%96%E5%9C%A8%E9%A6%96%E9%83%BD%E7%9A%84%E7%94%9F%E6%B4%BB-%E5%A5%B3.mp3,"他的日记里写了很多他在首都的生活。
Review Flashcards
用法 1 - capital of (a country)
Characters: https://traverse.link/Mandarin_Blueprint/都 首"
她很尊重自己的老师。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%A5%B9%E5%BE%88%E5%B0%8A%E9%87%8D%E8%87%AA%E5%B7%B1%E7%9A%84%E8%80%81%E5%B8%88-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%A5%B9%E5%BE%88%E5%B0%8A%E9%87%8D%E8%87%AA%E5%B7%B1%E7%9A%84%E8%80%81%E5%B8%88-%E7%94%B7.mp3,"她很尊重自己的老师。
Characters: 重 尊"
你说的这些话伤了我的自尊。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E8%AF%B4%E7%9A%84%E8%BF%99%E4%BA%9B%E8%AF%9D%E4%BC%A4%E4%BA%86%E6%88%91%E7%9A%84%E8%87%AA%E5%B0%8A-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E8%AF%B4%E7%9A%84%E8%BF%99%E4%BA%9B%E8%AF%9D%E4%BC%A4%E4%BA%86%E6%88%91%E7%9A%84%E8%87%AA%E5%B0%8A-%E7%94%B7.mp3,"你说的这些话伤了我的自尊。
伤 shāng - to wound, injure
Characters: https://traverse.link/Mandarin_Blueprint/自 尊"
他是一个自尊心很强的孩子。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E6%98%AF%E4%B8%80%E4%B8%AA%E8%87%AA%E5%B0%8A%E5%BF%83%E5%BE%88%E5%BC%BA%E7%9A%84%E5%AD%A9%E5%AD%90-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E6%98%AF%E4%B8%80%E4%B8%AA%E8%87%AA%E5%B0%8A%E5%BF%83%E5%BE%88%E5%BC%BA%E7%9A%84%E5%AD%A9%E5%AD%90-%E7%94%B7.mp3,"他是一个自尊心很强的孩子。
Characters: https://traverse.link/Mandarin_Blueprint/自 尊 心"
什么样的行为是酷的？,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%80%E4%B9%88%E6%A0%B7%E7%9A%84%E8%A1%8C%E4%B8%BA%E6%98%AF%E9%85%B7%E7%9A%84-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%80%E4%B9%88%E6%A0%B7%E7%9A%84%E8%A1%8C%E4%B8%BA%E6%98%AF%E9%85%B7%E7%9A%84-%E7%94%B7.mp3,"什么样的行为是酷的？
Characters: 酷"
你吃过最酸的东西是什么？,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E5%90%83%E8%BF%87%E6%9C%80%E9%85%B8%E7%9A%84%E4%B8%9C%E8%A5%BF%E6%98%AF%E4%BB%80%E4%B9%88-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E5%90%83%E8%BF%87%E6%9C%80%E9%85%B8%E7%9A%84%E4%B8%9C%E8%A5%BF%E6%98%AF%E4%BB%80%E4%B9%88-%E7%94%B7.mp3,"你吃过最酸的东西是什么？
Characters: 酸"
酸奶对身体很好。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E9%85%B8%E5%A5%B6%E5%AF%B9%E8%BA%AB%E4%BD%93%E5%BE%88%E5%A5%BD-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E9%85%B8%E5%A5%B6%E5%AF%B9%E8%BA%AB%E4%BD%93%E5%BE%88%E5%A5%BD-%E7%94%B7.mp3,"酸奶对身体很好。
Characters: 酸 奶"
看到父母头上的白发，我觉得很心酸。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%9C%8B%E5%88%B0%E7%88%B6%E6%AF%8D%E5%A4%B4%E4%B8%8A%E7%9A%84%E7%99%BD%E5%8F%91%EF%BC%8C%E6%88%91%E8%A7%89%E5%BE%97%E5%BE%88%E5%BF%83%E9%85%B8-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%9C%8B%E5%88%B0%E7%88%B6%E6%AF%8D%E5%A4%B4%E4%B8%8A%E7%9A%84%E7%99%BD%E5%8F%91%EF%BC%8C%E6%88%91%E8%A7%89%E5%BE%97%E5%BE%88%E5%BF%83%E9%85%B8-%E7%94%B7.mp3,"看到父母头上的白发，我觉得很心酸。
Characters: 酸 心"
你为什么反对他们的意见呢？,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E4%B8%BA%E4%BB%80%E4%B9%88%E5%8F%8D%E5%AF%B9%E4%BB%96%E4%BB%AC%E7%9A%84%E6%84%8F%E8%A7%81%E5%91%A2-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E4%B8%BA%E4%BB%80%E4%B9%88%E5%8F%8D%E5%AF%B9%E4%BB%96%E4%BB%AC%E7%9A%84%E6%84%8F%E8%A7%81%E5%91%A2-%E5%A5%B3.mp3,"你为什么反对他们的意见呢？
用法 1 - oppose, be against, fight, combat
Characters: 反 https://traverse.link/Mandarin_Blueprint/对"
不管你是反对还是同意，这个事情我都要做。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%8D%E7%AE%A1%E4%BD%A0%E6%98%AF%E5%8F%8D%E5%AF%B9%E8%BF%98%E6%98%AF%E5%90%8C%E6%84%8F%EF%BC%8C%E8%BF%99%E4%B8%AA%E4%BA%8B%E6%83%85%E6%88%91%E9%83%BD%E8%A6%81%E5%81%9A-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%8D%E7%AE%A1%E4%BD%A0%E6%98%AF%E5%8F%8D%E5%AF%B9%E8%BF%98%E6%98%AF%E5%90%8C%E6%84%8F%EF%BC%8C%E8%BF%99%E4%B8%AA%E4%BA%8B%E6%83%85%E6%88%91%E9%83%BD%E8%A6%81%E5%81%9A-%E5%A5%B3.mp3,"不管你是反对还是同意，这个事情我都要做。
用法 1 - oppose, be against, fight, combat
Characters: 反 对"
与外国人对话可以提高口语能力。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%8E%E5%A4%96%E5%9B%BD%E4%BA%BA%E5%AF%B9%E8%AF%9D%E5%8F%AF%E4%BB%A5%E6%8F%90%E9%AB%98%E5%8F%A3%E8%AF%AD%E8%83%BD%E5%8A%9B-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%8E%E5%A4%96%E5%9B%BD%E4%BA%BA%E5%AF%B9%E8%AF%9D%E5%8F%AF%E4%BB%A5%E6%8F%90%E9%AB%98%E5%8F%A3%E8%AF%AD%E8%83%BD%E5%8A%9B-%E5%A5%B3.mp3,"与外国人对话可以提高口语能力。
用法 1 - dialogue
Characters: https://traverse.link/Mandarin_Blueprint/话 对"
