"Chinese","English","Audio 1","Audio 2","Raw Text"
"不要误会我的意思。","Don’t misunderstand what I mean.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%B8%8D%E8%A6%81%E8%AF%AF%E4%BC%9A%E6%88%91%E7%9A%84%E6%84%8F%E6%80%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%B8%8D%E8%A6%81%E8%AF%AF%E4%BC%9A%E6%88%91%E7%9A%84%E6%84%8F%E6%80%9D-%E5%A5%B3.mp3","不要误会我的意思。
Don’t misunderstand what I mean.

1. meaning

‎

误会 wùhuì - to misunderstand

‎

    


Characters: 思


意
"
"我不介意她用我的化妆品。","I don’t mind her using my cosmetics.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%88%91%E4%B8%8D%E4%BB%8B%E6%84%8F%E5%A5%B9%E7%94%A8%E6%88%91%E7%9A%84%E5%8C%96%E5%A6%86%E5%93%81-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%88%91%E4%B8%8D%E4%BB%8B%E6%84%8F%E5%A5%B9%E7%94%A8%E6%88%91%E7%9A%84%E5%8C%96%E5%A6%86%E5%93%81-%E5%A5%B3.mp3","我不介意她用我的化妆品。
I don’t mind her using my cosmetics.

1. to mind, take offense, get annoyed

‎

化妆品 huàzhuāngpǐn - make-up

‎

    


Characters: 介


意
"
"我同意你的观点。","I agree with your point of view.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%88%91%E5%90%8C%E6%84%8F%E4%BD%A0%E7%9A%84%E8%A7%82%E7%82%B9-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%88%91%E5%90%8C%E6%84%8F%E4%BD%A0%E7%9A%84%E8%A7%82%E7%82%B9-%E5%A5%B3.mp3","我同意你的观点。
I agree with your point of view.

1. to agree

‎

观点 guāndiǎn - opinion, position, perspective (literally “observation point”)

‎

    


Characters: 意


同
"
"他讲话很有意思。","The way he speaks is very interesting.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%BB%96%E8%AE%B2%E8%AF%9D%E5%BE%88%E6%9C%89%E6%84%8F%E6%80%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%BB%96%E8%AE%B2%E8%AF%9D%E5%BE%88%E6%9C%89%E6%84%8F%E6%80%9D-%E5%A5%B33.mp3","他讲话很有意思。
The way he speaks is very interesting.

1. interesting

‎

讲 jiǎng - to talk, discuss

‎

    


Characters: 思


意
"
"她对你有意思。","She is interested in you.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A5%B9%E5%AF%B9%E4%BD%A0%E6%9C%89%E6%84%8F%E6%80%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A5%B9%E5%AF%B9%E4%BD%A0%E6%9C%89%E6%84%8F%E6%80%9D-%E5%A5%B3.mp3","她对你有意思。
She is interested in you.

2. interested (usually in a person romantically)

‎

‎

    


Characters: 思


意
"
"大家一听都觉得很有意思，都等着看曹冲怎么解决这个问题。","Everyone thought it was very interesting and waited to see how Cao Chong would solve this problem.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A4%A7%E5%AE%B6%E4%B8%80%E5%90%AC%E9%83%BD%E8%A7%89%E5%BE%97%E5%BE%88%E6%9C%89%E6%84%8F%E6%80%9D%EF%BC%8C%E9%83%BD%E7%AD%89%E7%9D%80%E7%9C%8B%E6%9B%B9%E5%86%B2%E6%80%8E%E4%B9%88%E8%A7%A3%E5%86%B3%E8%BF%99%E4%B8%AA%E9%97%AE%E9%A2%98-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A4%A7%E5%AE%B6%E4%B8%80%E5%90%AC%E9%83%BD%E8%A7%89%E5%BE%97%E5%BE%88%E6%9C%89%E6%84%8F%E6%80%9D%EF%BC%8C%E9%83%BD%E7%AD%89%E7%9D%80%E7%9C%8B%E6%9B%B9%E5%86%B2%E6%80%8E%E4%B9%88%E8%A7%A3%E5%86%B3%E8%BF%99%E4%B8%AA%E9%97%AE%E9%A2%98-%E5%A5%B3.mp3","大家一听都觉得很有意思，都等着看曹冲怎么解决这个问题。
Everyone thought it was very interesting and waited to see how Cao Chong would solve this problem.

1. interesting

‎

曹冲 cáochōng - son of Cao Cao

‎

    


Characters: 思


意


有
"
"有些人觉得活着很没意思。","Some people think that life is meaningless.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%9C%89%E4%BA%9B%E4%BA%BA%E8%A7%89%E5%BE%97%E6%B4%BB%E7%9D%80%E5%BE%88%E6%B2%A1%E6%84%8F%E6%80%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%9C%89%E4%BA%9B%E4%BA%BA%E8%A7%89%E5%BE%97%E6%B4%BB%E7%9D%80%E5%BE%88%E6%B2%A1%E6%84%8F%E6%80%9D-%E5%A5%B3.mp3","有些人觉得活着很没意思。
Some people think that life is meaningless.

1. meaningless, boring

‎

‎

    


Characters: 思


没


意
"
"他的生活很没意思。","His life is very meaningless.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%BB%96%E7%9A%84%E7%94%9F%E6%B4%BB%E5%BE%88%E6%B2%A1%E6%84%8F%E6%80%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%BB%96%E7%9A%84%E7%94%9F%E6%B4%BB%E5%BE%88%E6%B2%A1%E6%84%8F%E6%80%9D-%E5%A5%B3.mp3","他的生活很没意思。
His life is very meaningless.

1. meaningless, boring

‎

‎

    


Characters: 思


没


意
"
"她被夸得不好意思。","She felt embarrassed when praised.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A5%B9%E8%A2%AB%E5%A4%B8%E5%BE%97%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A5%B9%E8%A2%AB%E5%A4%B8%E5%BE%97%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D-%E5%A5%B3.mp3","她被夸得不好意思。
She felt embarrassed when praised.

1. embarrassed

‎

夸- kuā- to compliment

‎

    


Characters: 好


不


思


意
"
"不好意思，我忘了告诉你！","Sorry, I forgot to tell you!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D%EF%BC%8C%E6%88%91%E5%BF%98%E4%BA%86%E5%91%8A%E8%AF%89%E4%BD%A0-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D%EF%BC%8C%E6%88%91%E5%BF%98%E4%BA%86%E5%91%8A%E8%AF%89%E4%BD%A0-%E5%A5%B3.mp3","不好意思，我忘了告诉你！
Sorry, I forgot to tell you!

1. sorry; I'm sorry

‎

忘 wàng - to forget

‎

    


Characters: 好


不


思


意
"
"开车的时候应该注意安全。","You should pay attention to safety while driving.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%BC%80%E8%BD%A6%E7%9A%84%E6%97%B6%E5%80%99%E5%BA%94%E8%AF%A5%E6%B3%A8%E6%84%8F%E5%AE%89%E5%85%A8-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%BC%80%E8%BD%A6%E7%9A%84%E6%97%B6%E5%80%99%E5%BA%94%E8%AF%A5%E6%B3%A8%E6%84%8F%E5%AE%89%E5%85%A8-%E5%A5%B3.mp3","开车的时候应该注意安全。
You should pay attention to safety while driving.

1. to notice, pay attention

‎

‎

    


Characters: 注


意
"
"你一定要小心一点！注意安全！","You must be a little careful! Pay attention to safety!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/rec1550819975_1466670209326.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/rec1550993995_1466670209326.mp3","你一定要小心一点！注意安全！
You must be a little careful! Pay attention to safety!

1. to notice, pay attention

‎

‎

    


Characters: 注


意
"
"没有人注意到他的衣服穿反了。","No one noticed that his clothes were on backward.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%B2%A1%E6%9C%89%E4%BA%BA%E6%B3%A8%E6%84%8F%E5%88%B0%E4%BB%96%E7%9A%84%E8%A1%A3%E6%9C%8D%E7%A9%BF%E5%8F%8D%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%B2%A1%E6%9C%89%E4%BA%BA%E6%B3%A8%E6%84%8F%E5%88%B0%E4%BB%96%E7%9A%84%E8%A1%A3%E6%9C%8D%E7%A9%BF%E5%8F%8D%E4%BA%86-%E5%A5%B3.mp3","没有人注意到他的衣服穿反了。
No one noticed that his clothes were on backward.

1. to take not of, to notice

‎

‎

    


Characters: 注


意
"
"奶奶把手从被子里拿出来，小红帽注意到这只手是灰色的，很可怕。","Grandma took her hand out of the quilt. Little Red Riding Hood noticed that the hand was gray and very scary.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A5%B6%E5%A5%B6%E6%8A%8A%E6%89%8B%E4%BB%8E%E8%A2%AB%E5%AD%90%E9%87%8C%E6%8B%BF%E5%87%BA%E6%9D%A5%EF%BC%8C%E5%B0%8F%E7%BA%A2%E5%B8%BD%E6%B3%A8%E6%84%8F%E5%88%B0%E8%BF%99%E5%8F%AA%E6%89%8B%E6%98%AF%E7%81%B0%E8%89%B2%E7%9A%84%EF%BC%8C%E5%BE%88%E5%8F%AF%E6%80%95-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A5%B6%E5%A5%B6%E6%8A%8A%E6%89%8B%E4%BB%8E%E8%A2%AB%E5%AD%90%E9%87%8C%E6%8B%BF%E5%87%BA%E6%9D%A5%EF%BC%8C%E5%B0%8F%E7%BA%A2%E5%B8%BD%E6%B3%A8%E6%84%8F%E5%88%B0%E8%BF%99%E5%8F%AA%E6%89%8B%E6%98%AF%E7%81%B0%E8%89%B2%E7%9A%84%EF%BC%8C%E5%BE%88%E5%8F%AF%E6%80%95-%E5%A5%B3.mp3","奶奶把手从被子里拿出来，小红帽注意到这只手是灰色的，很可怕。
Grandma took her hand out of the quilt. Little Red Riding Hood noticed that the hand was gray and very scary.

1. to take not of, to notice

‎

奶奶 nǎinai - grandma

把 bǎ - (preposition used to shift the object to before the verb, which must be accompanied by some other word or expression, often a verb complement)    小红帽 xiǎohóngmào - little red riding hood    灰色 huīsè - grey    可怕 kěpà - horrible

‎

    


Characters: 注


意
"
"小红帽没注意到发生了什么事。","Little Red Riding Hood did not notice what happened.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%B0%8F%E7%BA%A2%E5%B8%BD%E6%B2%A1%E6%B3%A8%E6%84%8F%E5%88%B0%E5%8F%91%E7%94%9F%E4%BA%86%E4%BB%80%E4%B9%88%E4%BA%8B-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%B0%8F%E7%BA%A2%E5%B8%BD%E6%B2%A1%E6%B3%A8%E6%84%8F%E5%88%B0%E5%8F%91%E7%94%9F%E4%BA%86%E4%BB%80%E4%B9%88%E4%BA%8B-%E5%A5%B3.mp3","小红帽没注意到发生了什么事。
Little Red Riding Hood did not notice what happened.

1. to take not of, to notice

‎

小红帽 xiǎohóngmào - little red riding hood

‎

    


Characters: 注


意
"
"我在中国做生意。","I do business in China.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%88%91%E5%9C%A8%E4%B8%AD%E5%9B%BD%E5%81%9A%E7%94%9F%E6%84%8F-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E6%88%91%E5%9C%A8%E4%B8%AD%E5%9B%BD%E5%81%9A%E7%94%9F%E6%84%8F-%E5%A5%B3.mp3","我在中国做生意。
I do business in China.

1. to do business

‎

‎

    


Characters: 生


意


做
"
"很久以前，有一个男人，年轻的时候，他去很多城市做生意。","A long time ago, there was a man. When he was young, he went to many cities to do business.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%BE%88%E4%B9%85%E4%BB%A5%E5%89%8D%EF%BC%8C%E6%9C%89%E4%B8%80%E4%B8%AA%E7%94%B7%E4%BA%BA%EF%BC%8C%E5%B9%B4%E8%BD%BB%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E4%BB%96%E5%8E%BB%E5%BE%88%E5%A4%9A%E5%9F%8E%E5%B8%82%E5%81%9A%E7%94%9F%E6%84%8F-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%BE%88%E4%B9%85%E4%BB%A5%E5%89%8D%EF%BC%8C%E6%9C%89%E4%B8%80%E4%B8%AA%E7%94%B7%E4%BA%BA%EF%BC%8C%E5%B9%B4%E8%BD%BB%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E4%BB%96%E5%8E%BB%E5%BE%88%E5%A4%9A%E5%9F%8E%E5%B8%82%E5%81%9A%E7%94%9F%E6%84%8F-%E5%A5%B3.mp3","很久以前，有一个男人，年轻的时候，他去很多城市做生意。
A long time ago, there was a man. When he was young, he went to many cities to do business.

1. to do business

‎

久 jiǔ- for a long time

‎

    


Characters: 生


意


做
"
"电影的结局让我感到意外。","The ending of the movie surprised me.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E7%94%B5%E5%BD%B1%E7%9A%84%E7%BB%93%E5%B1%80%E8%AE%A9%E6%88%91%E6%84%9F%E5%88%B0%E6%84%8F%E5%A4%96-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E7%94%B5%E5%BD%B1%E7%9A%84%E7%BB%93%E5%B1%80%E8%AE%A9%E6%88%91%E6%84%9F%E5%88%B0%E6%84%8F%E5%A4%96-%E5%A5%B3.mp3","电影的结局让我感到意外。
The ending of the movie surprised me.

1. unexpected

‎

结局 jiéjú - conclusion

‎

    


Characters: 外


意
"
"发生了什么意外？","What accident happened?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%8F%91%E7%94%9F%E4%BA%86%E4%BB%80%E4%B9%88%E6%84%8F%E5%A4%96-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%8F%91%E7%94%9F%E4%BA%86%E4%BB%80%E4%B9%88%E6%84%8F%E5%A4%96-%E5%A5%B3.mp3","发生了什么意外？
What accident happened?

2. accident, mishap

‎

‎

    


Characters: 外


意
"
"大家听了以后都觉得很意外，小儿子明明没有种出花，为什么要把公司给他呢？","Everyone was surprised. The youngest son clearly didn’t grow flowers, so why give him the company?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A4%A7%E5%AE%B6%E5%90%AC%E4%BA%86%E4%BB%A5%E5%90%8E%E9%83%BD%E8%A7%89%E5%BE%97%E5%BE%88%E6%84%8F%E5%A4%96%EF%BC%8C%E5%B0%8F%E5%84%BF%E5%AD%90%E6%98%8E%E6%98%8E%E6%B2%A1%E6%9C%89%E7%A7%8D%E5%87%BA%E8%8A%B1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E5%A4%A7%E5%AE%B6%E5%90%AC%E4%BA%86%E4%BB%A5%E5%90%8E%E9%83%BD%E8%A7%89%E5%BE%97%E5%BE%88%E6%84%8F%E5%A4%96%EF%BC%8C%E5%B0%8F%E5%84%BF%E5%AD%90%E6%98%8E%E6%98%8E%E6%B2%A1%E6%9C%89%E7%A7%8D%E5%87%BA%E8%8A%B1-%E5%A5%B3.mp3","大家听了以后都觉得很意外，小儿子明明没有种出花，为什么要把公司给他呢？
Everyone was surprised. The youngest son clearly didn’t grow flowers, so why give him the company?

1. unexpected

‎

把 bǎ - (preposition used to shift the object to before the verb, which must be accompanied by some other word or expression, often a verb complement)    呢 ne - (grammatical particle placed at the end ...    明明 míngmíng - obviously

‎

    


Characters: 外


意
"
"你站在这儿，不要到处走。","Stand here and don’t walk around.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%BD%A0%E7%AB%99%E5%9C%A8%E8%BF%99%E5%84%BF%EF%BC%8C%E4%B8%8D%E8%A6%81%E5%88%B0%E5%A4%84%E8%B5%B0-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL34-%E4%BD%A0%E7%AB%99%E5%9C%A8%E8%BF%99%E5%84%BF%EF%BC%8C%E4%B8%8D%E8%A6%81%E5%88%B0%E5%A4%84%E8%B5%B0-%E5%A5%B3.mp3","你站在这儿，不要到处走。
Stand here and don’t walk around.

1. to stand

‎

到处 dàochù - at all places, everywhere

‎

    


Characters: 站
"
