"Chinese","English","Audio 1","Audio 2","Raw Text"
"在一个冬天，他的爸爸病得起不了床。","One winter, his father was so sick he couldn’t get out of bed.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%9C%A8%E4%B8%80%E4%B8%AA%E5%86%AC%E5%A4%A9%EF%BC%8C%E4%BB%96%E7%9A%84%E7%88%B8%E7%88%B8%E7%97%85%E5%BE%97%E8%B5%B7%E4%B8%8D%E4%BA%86%E5%BA%8A-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%9C%A8%E4%B8%80%E4%B8%AA%E5%86%AC%E5%A4%A9%EF%BC%8C%E4%BB%96%E7%9A%84%E7%88%B8%E7%88%B8%E7%97%85%E5%BE%97%E8%B5%B7%E4%B8%8D%E4%BA%86%E5%BA%8A-%E5%A5%B3.mp3","在一个冬天，他的爸爸病得起不了床。
One winter, his father was so sick he couldn’t get out of bed.

1. sick, illness

‎

‎

    


Characters: 病
"
"我病了，现在是个病人。","I am sick; now I am a patient.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E7%97%85%E4%BA%86%EF%BC%8C%E7%8E%B0%E5%9C%A8%E6%98%AF%E4%B8%AA%E7%97%85%E4%BA%BA-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E7%97%85%E4%BA%86%EF%BC%8C%E7%8E%B0%E5%9C%A8%E6%98%AF%E4%B8%AA%E7%97%85%E4%BA%BA-%E5%A5%B3.mp3","我病了，现在是个病人。
I am sick; now I am a patient.

1. patient

‎

‎

    


Characters: 病


人
"
"我今天生病了，发烧了，没办法去上班。","I am sick today and I have a fever, so I can’t go to work.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E4%BB%8A%E5%A4%A9%E7%94%9F%E7%97%85%E4%BA%86%EF%BC%8C%E5%8F%91%E7%83%A7%E4%BA%86%EF%BC%8C%E6%B2%A1%E5%8A%9E%E6%B3%95%E5%8E%BB%E4%B8%8A%E7%8F%AD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E4%BB%8A%E5%A4%A9%E7%94%9F%E7%97%85%E4%BA%86%EF%BC%8C%E5%8F%91%E7%83%A7%E4%BA%86%EF%BC%8C%E6%B2%A1%E5%8A%9E%E6%B3%95%E5%8E%BB%E4%B8%8A%E7%8F%AD-%E5%A5%B3.mp3","我今天生病了，发烧了，没办法去上班。
I am sick today and I have a fever, so I can’t go to work.

1. to get sick

‎

发烧 fāshāo - have a fever

‎

    


Characters: 病


生
"
"生病了就应该去医院看病，看了病，医生才知道让你吃什么药。","When you are sick, you should go to the hospital; after examining you, the doctor will know what medicine to give you.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E7%94%9F%E7%97%85%E4%BA%86%E5%B0%B1%E5%BA%94%E8%AF%A5%E5%8E%BB%E5%8C%BB%E9%99%A2%E7%9C%8B%E7%97%85%EF%BC%8C%E7%9C%8B%E4%BA%86%E7%97%85%EF%BC%8C%E5%8C%BB%E7%94%9F%E6%89%8D%E7%9F%A5%E9%81%93%E8%AE%A9%E4%BD%A0%E5%90%83%E4%BB%80%E4%B9%88%E8%8D%AF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E7%94%9F%E7%97%85%E4%BA%86%E5%B0%B1%E5%BA%94%E8%AF%A5%E5%8E%BB%E5%8C%BB%E9%99%A2%E7%9C%8B%E7%97%85%EF%BC%8C%E7%9C%8B%E4%BA%86%E7%97%85%EF%BC%8C%E5%8C%BB%E7%94%9F%E6%89%8D%E7%9F%A5%E9%81%93%E8%AE%A9%E4%BD%A0%E5%90%83%E4%BB%80%E4%B9%88%E8%8D%AF-%E5%A5%B3.mp3","生病了就应该去医院看病，看了病，医生才知道让你吃什么药。
When you are sick, you should go to the hospital; after examining you, the doctor will know what medicine to give you.

to visit a doctor, to see a patient

‎

‎

    


Characters: 病


看
"
"我感冒了，头很疼。","I have a cold, and my head hurts a lot.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E6%84%9F%E5%86%92%E4%BA%86%EF%BC%8C%E5%A4%B4%E5%BE%88%E7%96%BC-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E6%84%9F%E5%86%92%E4%BA%86%EF%BC%8C%E5%A4%B4%E5%BE%88%E7%96%BC-%E5%A5%B3.mp3","我感冒了，头很疼。
I have a cold, and my head hurts a lot.

1. painful

‎

感冒 gǎnmào - catch cold; (common) cold

‎

    


Characters: 疼
"
"小孩喜欢在纸上画画。","Children like to draw on paper.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%B0%8F%E5%AD%A9%E5%96%9C%E6%AC%A2%E5%9C%A8%E7%BA%B8%E4%B8%8A%E7%94%BB%E7%94%BB-%E7%94%B7.mp3","","小孩喜欢在纸上画画。
Children like to draw on paper.

1. paper

‎

画画 huàhuà - to draw pictures

‎

    


Characters: 纸
"
"我每天都帮爸爸买报纸。","Every day I help my dad buy the newspaper.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E6%AF%8F%E5%A4%A9%E9%83%BD%E5%B8%AE%E7%88%B8%E7%88%B8%E4%B9%B0%E6%8A%A5%E7%BA%B8-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E6%AF%8F%E5%A4%A9%E9%83%BD%E5%B8%AE%E7%88%B8%E7%88%B8%E4%B9%B0%E6%8A%A5%E7%BA%B8-%E5%A5%B3.mp3","我每天都帮爸爸买报纸。
Every day I help my dad buy the newspaper.

1. newspaper

‎

‎

    


Characters: 纸


报
"
"我的工资太低了。","My salary is too low.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E7%9A%84%E5%B7%A5%E8%B5%84%E5%A4%AA%E4%BD%8E%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E7%9A%84%E5%B7%A5%E8%B5%84%E5%A4%AA%E4%BD%8E%E4%BA%86-%E5%A5%B3.mp3","我的工资太低了。
My salary is too low.

1. low (as opposed to high)

‎

工资 gōngzī - wages

‎

    


Characters: 低
"
"三儿子红着脸，低下了头，他说：“对不起，爸爸。”","The third son, blushing, lowered his head and said: “Sorry, Dad.”","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E4%B8%89%E5%84%BF%E5%AD%90%E7%BA%A2%E7%9D%80%E8%84%B8%EF%BC%8C%E4%BD%8E%E4%B8%8B%E4%BA%86%E5%A4%B4-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E4%B8%89%E5%84%BF%E5%AD%90%E7%BA%A2%E7%9D%80%E8%84%B8%EF%BC%8C%E4%BD%8E%E4%B8%8B%E4%BA%86%E5%A4%B4-%E5%A5%B3.mp3","三儿子红着脸，低下了头，他说：“对不起，爸爸。”
The third son, blushing, lowered his head and said: “Sorry, Dad.”

1. low (as opposed to high)

‎

脸 liǎn - face

‎

    


Characters: 低
"
"我住的房子北边有一个公园。","There is a park to the north of the house I live in.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E4%BD%8F%E7%9A%84%E6%88%BF%E5%AD%90%E5%8C%97%E8%BE%B9%E6%9C%89%E4%B8%80%E4%B8%AA%E5%85%AC%E5%9B%AD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E6%88%91%E4%BD%8F%E7%9A%84%E6%88%BF%E5%AD%90%E5%8C%97%E8%BE%B9%E6%9C%89%E4%B8%80%E4%B8%AA%E5%85%AC%E5%9B%AD-%E5%A5%B3.mp3","我住的房子北边有一个公园。
There is a park to the north of the house I live in.

1. north, the north

‎

‎

    


Characters: 边


北
"
"那里往南边走两公里有一个学校。","From there, walking two kilometers south, there is a school.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E9%82%A3%E9%87%8C%E5%BE%80%E5%8D%97%E8%BE%B9%E8%B5%B0%E4%B8%A4%E5%85%AC%E9%87%8C%E6%9C%89%E4%B8%80%E4%B8%AA%E5%AD%A6%E6%A0%A1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E9%82%A3%E9%87%8C%E5%BE%80%E5%8D%97%E8%BE%B9%E8%B5%B0%E4%B8%A4%E5%85%AC%E9%87%8C%E6%9C%89%E4%B8%80%E4%B8%AA%E5%AD%A6%E6%A0%A1-%E5%A5%B3.mp3","那里往南边走两公里有一个学校。
From there, walking two kilometers south, there is a school.

1. south, the south

‎

‎

    


Characters: 南


边
"
"孩子已经睡了。","The child is already asleep.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%AD%A9%E5%AD%90%E5%B7%B2%E7%BB%8F%E7%9D%A1%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%AD%A9%E5%AD%90%E5%B7%B2%E7%BB%8F%E7%9D%A1%E4%BA%86-%E5%A5%B3.mp3","孩子已经睡了。
The child is already asleep.

1. to sleep

‎

‎

    


Characters: 睡
"
"过了一会儿，大灰狼睡着了。","After a while, the big gray wolf fell asleep.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E8%BF%87%E4%BA%86%E4%B8%80%E4%BC%9A%E5%84%BF%EF%BC%8C%E5%A4%A7%E7%81%B0%E7%8B%BC%E7%9D%A1%E7%9D%80%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E8%BF%87%E4%BA%86%E4%B8%80%E4%BC%9A%E5%84%BF%EF%BC%8C%E5%A4%A7%E7%81%B0%E7%8B%BC%E7%9D%A1%E7%9D%80%E4%BA%86-%E5%A5%B3.mp3","过了一会儿，大灰狼睡着了。
After a while, the big gray wolf fell asleep.

1. to sleep

‎

大灰狼 dàhuīláng - big grey wolf

‎

    


Characters: 睡
"
"可是大灰狼才吃了奶奶，它还不饿，所以它想睡一会儿，醒了再吃小红帽。","But the big gray wolf had just eaten Grandma; it wasn’t hungry yet, so it wanted to sleep for a while and eat Little Red Riding Hood when it woke up.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%8F%AF%E6%98%AF%E5%A4%A7%E7%81%B0%E7%8B%BC%E6%89%8D%E5%90%83%E4%BA%86%E5%A5%B6%E5%A5%B6%EF%BC%8C%E5%AE%83%E8%BF%98%E4%B8%8D%E9%A5%BF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%8F%AF%E6%98%AF%E5%A4%A7%E7%81%B0%E7%8B%BC%E6%89%8D%E5%90%83%E4%BA%86%E5%A5%B6%E5%A5%B6%EF%BC%8C%E5%AE%83%E8%BF%98%E4%B8%8D%E9%A5%BF-%E5%A5%B3.mp3","可是大灰狼才吃了奶奶，它还不饿，所以它想睡一会儿，醒了再吃小红帽。
But the big gray wolf had just eaten Grandma; it wasn’t hungry yet, so it wanted to sleep for a while and eat Little Red Riding Hood when it woke up.

1. to sleep

‎

大灰狼 dàhuīláng - big grey wolf    小红帽 xiǎohóngmào - little red riding hood    醒 xǐng - wake up

‎

    


Characters: 睡
"
"睡觉前不可以做剧烈的运动。","You shouldn’t do strenuous exercise before sleeping.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E7%9D%A1%E8%A7%89%E5%89%8D%E4%B8%8D%E5%8F%AF%E4%BB%A5%E5%81%9A%E5%89%A7%E7%83%88%E7%9A%84%E8%BF%90%E5%8A%A8-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E7%9D%A1%E8%A7%89%E5%89%8D%E4%B8%8D%E5%8F%AF%E4%BB%A5%E5%81%9A%E5%89%A7%E7%83%88%E7%9A%84%E8%BF%90%E5%8A%A8-%E5%A5%B3.mp3","睡觉前不可以做剧烈的运动。
You shouldn’t do strenuous exercise before sleeping.

1. to sleep

‎

睡觉 shuìjiào - to sleep (this is a verb-what construction, where the first “sleep” 睡 is a verb, and the second “sleep” 觉 is a noun, kind of like the English word “slumber”. This is important to know...

剧烈 jùliè - fierce

‎

    


Characters: 睡


觉
"
"他把种子放进土里，然后浇了点水，就准备回去睡觉了。","He put the seeds into the soil, watered them a little, and then got ready to go back to sleep.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E4%BB%96%E6%8A%8A%E7%A7%8D%E5%AD%90%E6%94%BE%E8%BF%9B%E5%9C%9F%E9%87%8C%EF%BC%8C%E7%84%B6%E5%90%8E%E6%B5%87%E4%BA%86%E7%82%B9%E6%B0%B4-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E4%BB%96%E6%8A%8A%E7%A7%8D%E5%AD%90%E6%94%BE%E8%BF%9B%E5%9C%9F%E9%87%8C%EF%BC%8C%E7%84%B6%E5%90%8E%E6%B5%87%E4%BA%86%E7%82%B9%E6%B0%B4-%E5%A5%B3.mp3","他把种子放进土里，然后浇了点水，就准备回去睡觉了。
He put the seeds into the soil, watered them a little, and then got ready to go back to sleep.

1. to sleep

‎

浇 jiāo - water  种子 zhǒngzi - seed

‎

    


Characters: 睡


觉
"
"它把小红帽关在了一个大盒子里，自己又回到床上睡觉了。","It locked Little Red Riding Hood in a big box and went back to bed to sleep.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%AE%83%E6%8A%8A%E5%B0%8F%E7%BA%A2%E5%B8%BD%E5%85%B3%E5%9C%A8%E4%BA%86%E4%B8%80%E4%B8%AA%E5%A4%A7%E7%9B%92%E5%AD%90%E9%87%8C-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E5%AE%83%E6%8A%8A%E5%B0%8F%E7%BA%A2%E5%B8%BD%E5%85%B3%E5%9C%A8%E4%BA%86%E4%B8%80%E4%B8%AA%E5%A4%A7%E7%9B%92%E5%AD%90%E9%87%8C-%E5%A5%B3.mp3","它把小红帽关在了一个大盒子里，自己又回到床上睡觉了。
It locked Little Red Riding Hood in a big box and went back to bed to sleep.

1. to sleep

‎

小红帽 xiǎohóngmào - little red riding hood

盒子 hézi - box

‎

    


Characters: 睡


觉
"
"他就累得说不出话，回房睡觉去了。","He was so tired he couldn’t speak and went back to his room to sleep.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E4%BB%96%E5%B0%B1%E7%B4%AF%E5%BE%97%E8%AF%B4%E4%B8%8D%E5%87%BA%E8%AF%9D%EF%BC%8C%E5%9B%9E%E6%88%BF%E7%9D%A1%E8%A7%89%E5%8E%BB%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL36-%E4%BB%96%E5%B0%B1%E7%B4%AF%E5%BE%97%E8%AF%B4%E4%B8%8D%E5%87%BA%E8%AF%9D%EF%BC%8C%E5%9B%9E%E6%88%BF%E7%9D%A1%E8%A7%89%E5%8E%BB%E4%BA%86-%E5%A5%B3.mp3","他就累得说不出话，回房睡觉去了。
He was so tired he couldn’t speak and went back to his room to sleep.

1. to sleep

‎

‎

    


Characters: 睡


觉
"
